,symbol,type,entry_time,exit_time,entry_price,exit_price,sl,tp,risk,reward,profit,close_reason
167,XAUUSD,BUY,1780657200.0,1780668000.0,4466.98,4458.66,4458.66,4500.259999999998,8.319999999999709,33.279999999998836,-8.319999999999709,SL
168,XAUUSD,BUY,1780941600.0,1780972200.0,4330.89,4314.69,4314.69,4395.690000000003,16.200000000000728,64.80000000000291,-16.200000000000728,SL
169,XAUUSD,SELL,1780970400.0,1780977600.0,4320.85,4328.94,4328.94,4288.490000000003,8.089999999999236,32.359999999996944,-8.089999999999236,SL
170,XAUUSD,BUY,1780979400.0,1781024400.0,4336.49,4318.64,4318.64,4407.889999999998,17.849999999999454,71.39999999999782,-17.849999999999454,SL
171,XAUUSD,BUY,1781172000.0,1781179200.0,4107.53,4083.03,4083.03,4205.529999999998,24.499999999999545,97.99999999999818,-24.499999999999545,SL
172,XAUUSD,SELL,1781188200.0,1781204400.0,4080.32,4095.99,4095.99,4017.6400000000017,15.669999999999618,62.67999999999847,-15.669999999999618,SL
173,XAUUSD,SELL,1781283600.0,1781287200.0,4188.56,4210.21,4210.21,4101.960000000002,21.649999999999636,86.59999999999854,-21.649999999999636,SL
174,XAUUSD,SELL,1781557200.0,1781571600.0,4324.77,4304.090000000004,4329.94,4304.090000000004,5.169999999999163,20.679999999996653,20.679999999996653,TP
175,XAUUSD,SELL,1781573400.0,1781577000.0,4311.94,4315.49,4315.49,4297.739999999999,3.550000000000182,14.200000000000728,-3.550000000000182,SL
176,XAUUSD,BUY,1781593200.0,1781598600.0,4322.81,4319.81,4319.81,4334.81,3.0,12.0,-3.0,SL
177,XAUUSD,BUY,1781596800.0,1781600400.0,4327.28,4321.21,4321.21,4351.559999999999,6.069999999999709,24.279999999998836,-6.069999999999709,SL
178,XAUUSD,SELL,1781598600.0,1781605800.0,4315.95,4330.89,4330.89,4256.189999999998,14.94000000000051,59.76000000000204,-14.94000000000051,SL
179,XAUUSD,BUY,1781604000.0,1781631000.0,4328.76,4314.14,4314.14,4387.24,14.61999999999989,58.47999999999956,-14.61999999999989,SL
180,XAUUSD,BUY,1781636400.0,1781681400.0,4344.57,4322.02,4322.02,4434.769999999997,22.549999999999272,90.19999999999709,-22.549999999999272,SL
181,XAUUSD,SELL,1781679600.0,1781685000.0,4324.57,4334.14,4334.14,4286.289999999997,9.570000000000618,38.280000000002474,-9.570000000000618,SL
182,XAUUSD,SELL,1781695800.0,1781699400.0,4324.8,4327.94,4327.94,4312.2400000000025,3.139999999999418,12.559999999997672,-3.139999999999418,SL
183,XAUUSD,BUY,1781712000.0,1781728200.0,4335.44,4382.359999999998,4323.71,4382.359999999998,11.729999999999563,46.919999999998254,46.919999999998254,TP
184,XAUUSD,BUY,1781760600.0,1781764200.0,4310.95,4312.909999999999,4310.46,4312.909999999999,0.4899999999997817,1.9599999999991269,1.9599999999991269,TP
185,XAUUSD,BUY,1781769600.0,1781773200.0,4323.16,4309.77,4309.77,4376.7199999999975,13.389999999999418,53.55999999999767,-13.389999999999418,SL
186,XAUUSD,SELL,1781771400.0,1781791200.0,4308.11,4241.549999999998,4324.75,4241.549999999998,16.640000000000327,66.56000000000131,66.56000000000131,TP
