,time,open,high,low,close,tick_volume,spread,real_volume
3968,1780596000,1.16305,1.16315,1.16235,1.16248,995,0,0
3969,1780596900,1.16248,1.16263,1.16223,1.16235,713,1,0
3970,1780597800,1.16235,1.16266,1.16224,1.16236,728,2,0
3971,1780598700,1.16235,1.16299,1.16227,1.16282,718,2,0
3972,1780599600,1.16282,1.16291,1.16263,1.16275,511,2,0
3973,1780600500,1.16275,1.16295,1.16268,1.1628,309,2,0
3974,1780601400,1.1628,1.16288,1.16255,1.16262,403,1,0
3975,1780602300,1.16262,1.16262,1.16231,1.16233,322,2,0
3976,1780603200,1.16233,1.1623999999999999,1.1621,1.16214,340,0,0
3977,1780604100,1.16214,1.1622,1.16198,1.16201,247,2,0
3978,1780605000,1.16201,1.16219,1.16198,1.16205,318,2,0
3979,1780605900,1.16205,1.16211,1.16194,1.16207,226,2,0
3980,1780606800,1.16207,1.16224,1.16197,1.16204,319,0,0
3981,1780607700,1.1620300000000001,1.16205,1.16165,1.16165,209,2,0
3982,1780608600,1.16165,1.1617899999999999,1.16149,1.16163,391,0,0
3983,1780609500,1.16163,1.16173,1.16132,1.16149,316,1,0
3984,1780610400,1.16149,1.1616,1.16112,1.1612,383,2,0
3985,1780611300,1.1612,1.16128,1.16119,1.16123,267,2,0
3986,1780612200,1.16123,1.16127,1.16107,1.16113,194,0,0
3987,1780613100,1.16113,1.1613,1.16104,1.16124,398,0,0
3988,1780614000,1.16124,1.16133,1.161,1.16101,202,2,0
3989,1780614900,1.161,1.16112,1.16085,1.1609,179,3,0
3990,1780615800,1.1609,1.16105,1.16079,1.16103,182,3,0
3991,1780616700,1.16103,1.16119,1.16099,1.16102,236,3,0
3992,1780617600,1.1609099999999999,1.16149,1.1609099999999999,1.16121,191,6,0
3993,1780618500,1.16121,1.16143,1.16114,1.1614200000000001,147,5,0
3994,1780619400,1.1614200000000001,1.16156,1.1610800000000001,1.16125,327,3,0
3995,1780620300,1.16125,1.16144,1.16125,1.16132,171,6,0
3996,1780621200,1.16132,1.16135,1.16117,1.16127,185,3,0
3997,1780622100,1.16127,1.16128,1.16119,1.16127,85,3,0
3998,1780623000,1.16126,1.16129,1.16112,1.16112,84,3,0
3999,1780623900,1.16112,1.16119,1.16107,1.16119,107,3,0
4000,1780624800,1.16119,1.16129,1.1611799999999999,1.16128,109,3,0
4001,1780625700,1.16128,1.16136,1.16126,1.16128,133,3,0
4002,1780626600,1.16129,1.16129,1.1611799999999999,1.16123,90,3,0
4003,1780627500,1.16123,1.16133,1.1611799999999999,1.16122,172,3,0
4004,1780628400,1.16123,1.16141,1.16109,1.16115,635,0,0
4005,1780629300,1.16115,1.16133,1.16109,1.16129,367,2,0
4006,1780630200,1.16129,1.16133,1.16115,1.16115,383,2,0
4007,1780631100,1.16115,1.16136,1.16109,1.16127,407,2,0
4008,1780632000,1.16127,1.16139,1.16113,1.1611799999999999,617,2,0
4009,1780632900,1.1611799999999999,1.16133,1.16097,1.16116,634,2,0
4010,1780633800,1.16116,1.16141,1.16111,1.16135,598,2,0
4011,1780634700,1.16135,1.16149,1.16129,1.16135,449,2,0
4012,1780635600,1.16135,1.1616,1.16124,1.16153,386,1,0
4013,1780636500,1.16153,1.16166,1.16146,1.1616,281,0,0
4014,1780637400,1.1616,1.1616,1.16134,1.16141,271,2,0
4015,1780638300,1.16141,1.16153,1.16135,1.16139,311,2,0
4016,1780639200,1.16139,1.16149,1.16136,1.1614200000000001,320,2,0
4017,1780640100,1.16141,1.16156,1.16138,1.16145,293,2,0
4018,1780641000,1.16145,1.1615,1.16137,1.16137,226,2,0
4019,1780641900,1.16137,1.16148,1.16136,1.16148,207,2,0
4020,1780642800,1.16148,1.16156,1.16143,1.16147,289,2,0
4021,1780643700,1.16147,1.16165,1.16137,1.16137,303,2,0
4022,1780644600,1.16137,1.16159,1.16137,1.16154,294,2,0
4023,1780645500,1.16154,1.1617,1.16148,1.16159,214,2,0
4024,1780646400,1.16159,1.16164,1.16148,1.16154,305,2,0
4025,1780647300,1.16154,1.16163,1.1615199999999999,1.16159,156,2,0
4026,1780648200,1.16159,1.16193,1.16159,1.1616900000000001,273,2,0
4027,1780649100,1.1616900000000001,1.16181,1.16153,1.16155,308,0,0
4028,1780650000,1.16155,1.16159,1.16128,1.16148,566,2,0
4029,1780650900,1.16148,1.1617899999999999,1.1613,1.16178,542,2,0
4030,1780651800,1.16178,1.16218,1.16173,1.16217,605,2,0
4031,1780652700,1.16218,1.16227,1.16185,1.16222,528,0,0
4032,1780653600,1.16221,1.16271,1.16217,1.1626,995,2,0
4033,1780654500,1.1626,1.1630099999999999,1.16258,1.1629800000000001,828,0,0
4034,1780655400,1.1629800000000001,1.16371,1.1628,1.16332,911,0,0
4035,1780656300,1.16332,1.1635900000000001,1.16312,1.16319,750,2,0
4036,1780657200,1.16319,1.16394,1.16317,1.16393,815,2,0
4037,1780658100,1.16393,1.16398,1.16361,1.16378,976,0,0
4038,1780659000,1.16378,1.1639599999999999,1.1635900000000001,1.16377,804,1,0
4039,1780659900,1.16377,1.16389,1.1636,1.16365,600,2,0
4040,1780660800,1.16365,1.16439,1.1633499999999999,1.1642000000000001,1009,0,0
4041,1780661700,1.1642000000000001,1.16443,1.16391,1.16391,815,2,0
4042,1780662600,1.16391,1.16403,1.16371,1.16383,537,2,0
4043,1780663500,1.16384,1.16397,1.16363,1.16387,554,2,0
4044,1780664400,1.16385,1.16402,1.16373,1.16398,486,2,0
4045,1780665300,1.16399,1.16424,1.16384,1.16421,465,1,0
4046,1780666200,1.16421,1.16442,1.1639599999999999,1.1641,763,1,0
4047,1780667100,1.16411,1.16425,1.16378,1.16403,455,0,0
4048,1780668000,1.16403,1.16405,1.16343,1.1635900000000001,782,2,0
4049,1780668900,1.1635900000000001,1.16394,1.16345,1.16389,699,0,0
4050,1780669800,1.16388,1.16395,1.16332,1.16358,698,0,0
4051,1780670700,1.16358,1.16419,1.1634,1.16415,749,0,0
4052,1780671600,1.16415,1.16428,1.16381,1.16401,982,2,0
4053,1780672500,1.164,1.16406,1.16345,1.16345,1017,0,0
4054,1780673400,1.16345,1.16352,1.16052,1.1607,3248,0,0
4055,1780674300,1.1607,1.16082,1.15862,1.15865,2341,0,0
4056,1780675200,1.15865,1.15997,1.15838,1.15955,3378,0,0
4057,1780676100,1.15955,1.15988,1.15838,1.15846,1952,0,0
4058,1780677000,1.15846,1.15866,1.15761,1.15808,2279,0,0
4059,1780677900,1.15808,1.15854,1.15714,1.15719,2314,0,0
4060,1780678800,1.15719,1.15805,1.15607,1.15622,2654,0,0
4061,1780679700,1.15622,1.15623,1.1553499999999999,1.15558,2026,0,0
4062,1780680600,1.15558,1.15618,1.15481,1.15515,1821,0,0
4063,1780681500,1.15515,1.15602,1.15513,1.1559,1902,0,0
4064,1780682400,1.15589,1.156,1.15453,1.15465,1920,1,0
4065,1780683300,1.15465,1.15509,1.15424,1.1546,1920,0,0
4066,1780684200,1.1546,1.1548,1.15339,1.15365,1534,0,0
4067,1780685100,1.15365,1.15366,1.15303,1.15322,1361,0,0
4068,1780686000,1.15322,1.1532499999999999,1.1525400000000001,1.1528,1707,0,0
4069,1780686900,1.1528,1.15305,1.15222,1.15263,1665,1,0
4070,1780687800,1.1526399999999999,1.15265,1.15215,1.15235,1058,0,0
4071,1780688700,1.15244,1.1533,1.15232,1.15322,1144,1,0
4072,1780689600,1.15322,1.1533,1.1526399999999999,1.15288,1055,0,0
4073,1780690500,1.15288,1.15295,1.15255,1.15268,978,2,0
4074,1780691400,1.1527,1.15275,1.15219,1.15225,835,1,0
4075,1780692300,1.15225,1.15253,1.15181,1.15242,1121,1,0
4076,1780693200,1.15243,1.15251,1.1519,1.1521,1020,0,0
4077,1780694100,1.1521,1.15259,1.1519,1.15224,980,0,0
4078,1780695000,1.15224,1.15267,1.15214,1.1522999999999999,726,2,0
4079,1780695900,1.15229,1.15289,1.15207,1.15229,1015,0,0
4080,1780696800,1.15229,1.15235,1.15187,1.15199,794,0,0
4081,1780697700,1.15199,1.15223,1.15177,1.15218,727,0,0
4082,1780698600,1.15218,1.15247,1.1519300000000001,1.1524,719,0,0
4083,1780699500,1.1524,1.15273,1.15231,1.15251,761,1,0
4084,1780700400,1.1525,1.15252,1.1516899999999999,1.1518,463,3,0
4085,1780701300,1.1518,1.15239,1.15175,1.15234,352,3,0
4086,1780702200,1.15235,1.15261,1.15215,1.15224,405,3,0
4087,1780703100,1.15223,1.15245,1.15186,1.15199,592,3,0
4088,1780876800,1.15085,1.15128,1.15009,1.15117,238,20,0
4089,1780877700,1.15117,1.15136,1.15115,1.1513200000000001,162,23,0
4090,1780878600,1.1513200000000001,1.15139,1.15093,1.15099,216,15,0
4091,1780879500,1.15099,1.15118,1.15072,1.15092,239,12,0
4092,1780880400,1.15092,1.1517,1.15087,1.15168,813,0,0
4093,1780881300,1.15168,1.15186,1.15128,1.15134,729,3,0
4094,1780882200,1.15134,1.15165,1.15117,1.15139,382,2,0
4095,1780883100,1.15139,1.15151,1.15099,1.1513,501,0,0
4096,1780884000,1.1513,1.15178,1.1513,1.15174,392,2,0
4097,1780884900,1.15174,1.15201,1.1517,1.15181,359,0,0
4098,1780885800,1.15181,1.15205,1.15174,1.15194,269,2,0
4099,1780886700,1.15194,1.15227,1.15179,1.15218,329,3,0
4100,1780887600,1.15218,1.15245,1.15209,1.15229,481,0,0
4101,1780888500,1.15229,1.15246,1.15208,1.15225,400,1,0
4102,1780889400,1.15226,1.15282,1.15224,1.1528100000000001,661,0,0
4103,1780890300,1.15282,1.15335,1.15277,1.15328,705,0,0
4104,1780891200,1.1533,1.15347,1.15299,1.15303,867,0,0
4105,1780892100,1.15303,1.15308,1.15176,1.15194,1928,0,0
4106,1780893000,1.15194,1.15245,1.15114,1.15238,1783,0,0
4107,1780893900,1.15238,1.1527,1.15214,1.1526399999999999,1042,0,0
4108,1780894800,1.1526399999999999,1.15278,1.152,1.15241,813,2,0
4109,1780895700,1.1524,1.153,1.15223,1.1529,808,0,0
4110,1780896600,1.1529,1.15294,1.15259,1.1528100000000001,710,0,0
4111,1780897500,1.1528100000000001,1.1531500000000001,1.1527,1.15285,727,2,0
4112,1780898400,1.15285,1.1529099999999999,1.15258,1.15273,512,2,0
4113,1780899300,1.15272,1.15285,1.15255,1.15271,470,2,0
4114,1780900200,1.15271,1.153,1.15271,1.153,542,2,0
4115,1780901100,1.153,1.15324,1.15283,1.15323,454,2,0
4116,1780902000,1.15322,1.15326,1.15289,1.15322,443,2,0
4117,1780902900,1.15322,1.15334,1.15305,1.15333,332,2,0
4118,1780903800,1.15333,1.15339,1.15296,1.15305,558,0,0
4119,1780904700,1.15305,1.15323,1.1529099999999999,1.15304,449,2,0
4120,1780905600,1.15304,1.15355,1.15304,1.15318,738,1,0
4121,1780906500,1.15318,1.15398,1.15311,1.15343,909,2,0
4122,1780907400,1.15343,1.15347,1.15244,1.15279,1460,1,0
4123,1780908300,1.15279,1.1529,1.15171,1.15192,937,0,0
4124,1780909200,1.15192,1.15224,1.15154,1.15188,1555,0,0
4125,1780910100,1.15189,1.15249,1.15186,1.15235,1154,1,0
4126,1780911000,1.15235,1.15235,1.15158,1.15179,1173,1,0
4127,1780911900,1.15186,1.15215,1.15121,1.15152,1008,0,0
4128,1780912800,1.15152,1.1526,1.15133,1.15239,1573,0,0
4129,1780913700,1.15239,1.15268,1.15202,1.15233,1334,0,0
4130,1780914600,1.15233,1.1526399999999999,1.15189,1.15239,1227,0,0
4131,1780915500,1.15239,1.1525400000000001,1.15156,1.15165,1155,0,0
4132,1780916400,1.15165,1.15233,1.15139,1.15189,1306,0,0
4133,1780917300,1.15189,1.15199,1.15136,1.15199,1166,0,0
4134,1780918200,1.15199,1.15209,1.15106,1.15156,1113,1,0
4135,1780919100,1.15155,1.1517,1.1507100000000001,1.15082,1405,0,0
4136,1780920000,1.15082,1.15112,1.15046,1.15065,1402,0,0
4137,1780920900,1.15066,1.15075,1.15008,1.15017,1003,0,0
4138,1780921800,1.1502,1.15106,1.14991,1.15053,1750,0,0
4139,1780922700,1.15053,1.15144,1.1503700000000001,1.15125,1121,0,0
4140,1780923600,1.15125,1.1518,1.15093,1.15171,1222,0,0
4141,1780924500,1.15171,1.15202,1.1513200000000001,1.15174,1057,0,0
4142,1780925400,1.15174,1.15318,1.1515,1.15246,1555,0,0
4143,1780926300,1.15246,1.1528100000000001,1.15228,1.15244,1109,1,0
4144,1780927200,1.15244,1.15349,1.15227,1.1534,1515,0,0
4145,1780928100,1.15345,1.15421,1.153,1.15404,2359,0,0
4146,1780929000,1.15404,1.15438,1.1534200000000001,1.15356,1607,0,0
4147,1780929900,1.15356,1.15389,1.15327,1.15364,1381,2,0
4148,1780930800,1.15364,1.15434,1.15363,1.15371,1875,0,0
4149,1780931700,1.15372,1.1540300000000001,1.15358,1.15391,1284,0,0
4150,1780932600,1.15391,1.15436,1.15357,1.1541,1496,0,0
4151,1780933500,1.1541,1.15425,1.15346,1.1542,1174,0,0
4152,1780934400,1.1542,1.15467,1.15404,1.15438,1716,0,0
4153,1780935300,1.15438,1.15547,1.15415,1.15494,1827,0,0
4154,1780936200,1.15494,1.15524,1.15436,1.1545,2336,0,0
4155,1780937100,1.15454,1.15476,1.1541299999999999,1.1541299999999999,1961,0,0
4156,1780938000,1.1541299999999999,1.15445,1.15366,1.15382,1713,1,0
4157,1780938900,1.15382,1.15393,1.15309,1.15364,1559,0,0
4158,1780939800,1.15364,1.15401,1.1532499999999999,1.15359,1597,0,0
4159,1780940700,1.15359,1.15427,1.15318,1.15424,1698,0,0
4160,1780941600,1.15424,1.15478,1.154,1.1545,1481,0,0
4161,1780942500,1.1545,1.15476,1.15392,1.15393,1447,0,0
4162,1780943400,1.15393,1.1541299999999999,1.15356,1.154,1327,0,0
4163,1780944300,1.15401,1.15469,1.15382,1.15441,1077,0,0
4164,1780945200,1.15441,1.1546,1.15411,1.15434,1001,0,0
4165,1780946100,1.15434,1.15442,1.15407,1.1541,763,0,0
4166,1780947000,1.1541,1.15436,1.154,1.15423,732,0,0
4167,1780947900,1.15423,1.15431,1.15382,1.15388,791,2,0
4168,1780948800,1.15388,1.15409,1.15373,1.15404,1032,0,0
4169,1780949700,1.15404,1.15415,1.15372,1.15394,993,0,0
4170,1780950600,1.15394,1.15398,1.15351,1.15389,873,0,0
4171,1780951500,1.15389,1.15407,1.15377,1.15379,644,2,0
4172,1780952400,1.15379,1.1542,1.15379,1.15392,551,2,0
4173,1780953300,1.15392,1.15409,1.15384,1.15406,618,2,0
4174,1780954200,1.15406,1.15417,1.15355,1.15364,752,1,0
4175,1780955100,1.15364,1.15364,1.15276,1.15283,929,2,0
4176,1780956000,1.15283,1.15336,1.1528100000000001,1.15309,788,2,0
4177,1780956900,1.15309,1.15327,1.15296,1.1532,658,2,0
4178,1780957800,1.1532,1.1534200000000001,1.15299,1.15309,940,1,0
4179,1780958700,1.15309,1.15322,1.15288,1.15307,894,1,0
4180,1780959600,1.15306,1.15322,1.15303,1.15312,317,0,0
4181,1780960500,1.15312,1.15335,1.15296,1.1532499999999999,329,0,0
4182,1780961400,1.15326,1.15327,1.15308,1.15314,214,3,0
4183,1780962300,1.15314,1.15326,1.1531,1.15322,269,3,0
4184,1780963200,1.1534,1.15397,1.15335,1.1534,256,8,0
4185,1780964100,1.1534,1.15344,1.15321,1.15337,118,10,0
4186,1780965000,1.15337,1.15372,1.15337,1.15372,200,3,0
4187,1780965900,1.15372,1.15381,1.15349,1.15366,119,3,0
4188,1780966800,1.15366,1.15366,1.15322,1.15337,343,3,0
4189,1780967700,1.15337,1.1534,1.15319,1.15331,201,3,0
4190,1780968600,1.15329,1.15334,1.15321,1.15324,178,3,0
4191,1780969500,1.15324,1.15339,1.15323,1.15334,130,3,0
4192,1780970400,1.15334,1.1534,1.15327,1.15334,129,3,0
4193,1780971300,1.15334,1.15337,1.15298,1.15307,207,3,0
4194,1780972200,1.15307,1.1531,1.15293,1.15302,183,2,0
4195,1780973100,1.15302,1.15302,1.15274,1.15278,397,2,0
4196,1780974000,1.15278,1.15301,1.15257,1.15282,938,2,0
4197,1780974900,1.15282,1.15299,1.15276,1.15288,549,2,0
4198,1780975800,1.15288,1.15314,1.15272,1.15306,499,2,0
4199,1780976700,1.15306,1.15316,1.15266,1.15313,651,2,0
4200,1780977600,1.15313,1.1534200000000001,1.15304,1.15338,703,2,0
4201,1780978500,1.15338,1.15366,1.15324,1.15355,692,2,0
4202,1780979400,1.15355,1.15375,1.15346,1.15366,698,2,0
4203,1780980300,1.15366,1.15396,1.15365,1.15396,690,2,0
4204,1780981200,1.15396,1.1540300000000001,1.15377,1.15395,621,2,0
4205,1780982100,1.15395,1.15395,1.15356,1.15389,478,2,0
4206,1780983000,1.15389,1.15396,1.15368,1.15385,569,2,0
4207,1780983900,1.15385,1.15392,1.15369,1.15375,355,2,0
4208,1780984800,1.15375,1.15396,1.15357,1.15388,418,1,0
4209,1780985700,1.15388,1.15399,1.15336,1.15366,462,2,0
4210,1780986600,1.15366,1.1537600000000001,1.15353,1.15374,358,2,0
4211,1780987500,1.15374,1.15381,1.15347,1.15371,477,1,0
4212,1780988400,1.15379,1.15396,1.15361,1.15383,449,2,0
4213,1780989300,1.15389,1.15418,1.15377,1.15417,424,2,0
4214,1780990200,1.15417,1.15465,1.15394,1.15459,594,2,0
4215,1780991100,1.15459,1.15481,1.15441,1.15454,519,1,0
4216,1780992000,1.15453,1.15459,1.15389,1.15394,764,0,0
4217,1780992900,1.15394,1.15433,1.15389,1.15417,535,2,0
4218,1780993800,1.15417,1.15472,1.15412,1.15455,979,0,0
4219,1780994700,1.15446,1.15475,1.1543,1.1544699999999999,1132,2,0
4220,1780995600,1.1544699999999999,1.155,1.15425,1.15499,1062,1,0
4221,1780996500,1.1549800000000001,1.15534,1.15481,1.15497,1070,0,0
4222,1780997400,1.15497,1.15497,1.15442,1.15463,969,1,0
4223,1780998300,1.15463,1.15471,1.15428,1.15436,1138,1,0
4224,1780999200,1.15436,1.15468,1.15393,1.15398,1177,0,0
4225,1781000100,1.15398,1.15426,1.1537,1.15397,978,0,0
4226,1781001000,1.15397,1.15422,1.15378,1.1542,939,2,0
4227,1781001900,1.15419,1.15438,1.15385,1.15392,796,0,0
4228,1781002800,1.15392,1.15426,1.15357,1.15395,1137,1,0
4229,1781003700,1.15395,1.15454,1.15389,1.15444,999,1,0
4230,1781004600,1.15444,1.15471,1.15438,1.1546,927,1,0
4231,1781005500,1.1546,1.15526,1.15443,1.15506,839,1,0
4232,1781006400,1.15506,1.15567,1.15502,1.1556,847,1,0
4233,1781007300,1.1556,1.15595,1.1554,1.15557,827,0,0
4234,1781008200,1.15557,1.15599,1.1555,1.15594,695,2,0
4235,1781009100,1.15594,1.15637,1.15585,1.15613,862,0,0
4236,1781010000,1.15613,1.15632,1.1559599999999999,1.15624,920,0,0
4237,1781010900,1.15624,1.1566,1.15611,1.15652,696,0,0
4238,1781011800,1.15652,1.15685,1.15641,1.15684,507,1,0
4239,1781012700,1.15684,1.1569099999999999,1.15636,1.15653,589,0,0
4240,1781013600,1.15653,1.15695,1.15645,1.15684,682,2,0
4241,1781014500,1.15684,1.15726,1.15664,1.15723,680,1,0
4242,1781015400,1.15723,1.1573,1.15666,1.15675,785,1,0
4243,1781016300,1.15675,1.15741,1.15665,1.15726,828,0,0
4244,1781017200,1.15725,1.15749,1.157,1.15707,987,2,0
4245,1781018100,1.1571,1.15719,1.15688,1.15692,824,2,0
4246,1781019000,1.15693,1.1574200000000001,1.15685,1.15733,860,2,0
4247,1781019900,1.15733,1.15748,1.15713,1.15735,738,2,0
4248,1781020800,1.15735,1.15779,1.15725,1.15767,1198,0,0
4249,1781021700,1.15767,1.15768,1.15706,1.15721,920,0,0
4250,1781022600,1.15722,1.15724,1.15626,1.15649,1393,1,0
4251,1781023500,1.15648,1.15764,1.15634,1.15663,2219,0,0
4252,1781024400,1.15663,1.15733,1.1562999999999999,1.1562999999999999,1879,0,0
4253,1781025300,1.1562999999999999,1.15669,1.1558,1.15629,2075,0,0
4254,1781026200,1.15629,1.15692,1.15615,1.15625,1818,0,0
4255,1781027100,1.15624,1.15664,1.15605,1.15622,2022,0,0
4256,1781028000,1.15622,1.15673,1.15604,1.15643,1592,0,0
4257,1781028900,1.15643,1.15646,1.1557,1.15582,1773,0,0
4258,1781029800,1.15582,1.15599,1.15449,1.15533,2420,0,0
4259,1781030700,1.15534,1.1557,1.15505,1.1555,1598,0,0
4260,1781031600,1.1555,1.15574,1.15452,1.15457,2301,0,0
4261,1781032500,1.15457,1.15473,1.154,1.15459,1638,0,0
4262,1781033400,1.15458,1.1547399999999999,1.15277,1.15356,3008,0,0
4263,1781034300,1.15355,1.15409,1.15328,1.15408,2236,0,0
4264,1781035200,1.15408,1.15452,1.15394,1.15429,2013,0,0
4265,1781036100,1.15428,1.1553,1.15405,1.15506,2007,0,0
4266,1781037000,1.15506,1.15525,1.1548,1.15503,1369,2,0
4267,1781037900,1.15503,1.15511,1.15454,1.1548,1358,0,0
4268,1781038800,1.1548,1.1549800000000001,1.15449,1.15494,1333,0,0
4269,1781039700,1.15494,1.1553,1.15471,1.15514,1375,2,0
4270,1781040600,1.15514,1.15529,1.15482,1.15495,1130,2,0
4271,1781041500,1.15495,1.15502,1.15475,1.15497,1047,0,0
4272,1781042400,1.15497,1.15502,1.15454,1.15467,817,2,0
4273,1781043300,1.15467,1.15467,1.15419,1.15429,903,1,0
4274,1781044200,1.15429,1.15435,1.1540300000000001,1.1541299999999999,981,2,0
4275,1781045100,1.1541299999999999,1.15439,1.15391,1.15414,1125,1,0
4276,1781046000,1.1541299999999999,1.15435,1.15394,1.15426,524,3,0
4277,1781046900,1.15426,1.15453,1.15416,1.15432,338,3,0
4278,1781047800,1.15432,1.15438,1.15425,1.15429,180,3,0
4279,1781048700,1.15429,1.15443,1.15425,1.15425,233,3,0
4280,1781049600,1.15419,1.15444,1.1541,1.15431,121,17,0
4281,1781050500,1.15431,1.15432,1.15396,1.15398,114,6,0
4282,1781051400,1.15398,1.154,1.15353,1.15354,146,5,0
4283,1781052300,1.15354,1.15392,1.15351,1.15381,250,3,0
4284,1781053200,1.15381,1.15398,1.15361,1.15391,338,3,0
4285,1781054100,1.15391,1.15401,1.15382,1.15401,187,3,0
4286,1781055000,1.15401,1.1540300000000001,1.15373,1.15373,344,3,0
4287,1781055900,1.15373,1.15374,1.15351,1.15361,283,3,0
4288,1781056800,1.15361,1.15389,1.15361,1.1538,207,3,0
4289,1781057700,1.15381,1.15383,1.15341,1.15347,265,1,0
4290,1781058600,1.15347,1.15369,1.1534,1.15364,243,3,0
4291,1781059500,1.15364,1.15365,1.15329,1.15349,505,2,0
4292,1781060400,1.15349,1.1541299999999999,1.15335,1.1541,978,1,0
4293,1781061300,1.1541,1.1542,1.15382,1.15414,691,2,0
4294,1781062200,1.15414,1.15416,1.1533,1.15344,735,2,0
4295,1781063100,1.15344,1.15435,1.15324,1.15422,1156,0,0
4296,1781064000,1.15422,1.15428,1.15378,1.15396,892,0,0
4297,1781064900,1.15397,1.15427,1.15381,1.15393,811,2,0
4298,1781065800,1.15394,1.15404,1.15368,1.15384,996,2,0
4299,1781066700,1.15384,1.1540300000000001,1.15346,1.15377,993,1,0
4300,1781067600,1.15377,1.15405,1.15367,1.15402,554,1,0
4301,1781068500,1.15402,1.15429,1.15388,1.15427,647,1,0
4302,1781069400,1.15427,1.15441,1.15415,1.1544,612,1,0
4303,1781070300,1.1544,1.15449,1.1541,1.15425,554,2,0
4304,1781071200,1.15425,1.1548,1.15421,1.15475,588,0,0
4305,1781072100,1.15475,1.15497,1.15455,1.15466,526,1,0
4306,1781073000,1.15466,1.15479,1.15442,1.15452,465,2,0
4307,1781073900,1.15452,1.15521,1.15445,1.15503,646,2,0
4308,1781074800,1.15503,1.15505,1.15468,1.15477,471,2,0
4309,1781075700,1.15477,1.15489,1.15461,1.15485,704,2,0
4310,1781076600,1.15485,1.15487,1.15442,1.1545,546,0,0
4311,1781077500,1.1545,1.15463,1.15435,1.15463,482,2,0
4312,1781078400,1.15463,1.15488,1.15449,1.15468,617,2,0
4313,1781079300,1.15468,1.1549800000000001,1.1544699999999999,1.15494,719,1,0
4314,1781080200,1.15494,1.15555,1.15489,1.15544,1054,1,0
4315,1781081100,1.15544,1.15551,1.15515,1.1553499999999999,664,1,0
4316,1781082000,1.15538,1.15582,1.15536,1.15561,1071,0,0
4317,1781082900,1.15561,1.15575,1.15517,1.15556,1040,1,0
4318,1781083800,1.15556,1.15564,1.15531,1.1555,809,1,0
4319,1781084700,1.1555,1.15556,1.15482,1.15487,994,0,0
4320,1781085600,1.15486,1.15562,1.15454,1.15561,1069,0,0
4321,1781086500,1.15562,1.15586,1.15525,1.1553499999999999,907,1,0
4322,1781087400,1.1553499999999999,1.15552,1.15524,1.15539,749,1,0
4323,1781088300,1.15539,1.1555,1.15517,1.15536,851,1,0
4324,1781089200,1.15536,1.1554,1.1548,1.15491,1090,2,0
4325,1781090100,1.15492,1.1553499999999999,1.15485,1.15531,1106,0,0
4326,1781091000,1.15531,1.15531,1.15488,1.15503,766,1,0
4327,1781091900,1.15503,1.1553499999999999,1.15482,1.1553499999999999,873,1,0
4328,1781092800,1.1553499999999999,1.15567,1.15501,1.15509,976,0,0
4329,1781093700,1.1550799999999999,1.15533,1.15502,1.15526,680,1,0
4330,1781094600,1.15526,1.15568,1.15522,1.1555900000000001,1079,0,0
4331,1781095500,1.1556,1.1559599999999999,1.15556,1.15578,857,2,0
4332,1781096400,1.15578,1.15592,1.15547,1.15553,802,0,0
4333,1781097300,1.15561,1.15572,1.15542,1.1555900000000001,685,0,0
4334,1781098200,1.1555900000000001,1.15571,1.15515,1.1553,884,0,0
4335,1781099100,1.1553,1.15548,1.15494,1.15519,808,2,0
4336,1781100000,1.15521,1.15524,1.1535199999999999,1.15472,2379,0,0
4337,1781100900,1.15472,1.1549,1.15398,1.15432,2091,0,0
4338,1781101800,1.15432,1.1544699999999999,1.15343,1.15375,1484,0,0
4339,1781102700,1.15375,1.15406,1.15347,1.15365,1122,0,0
4340,1781103600,1.15365,1.15426,1.1535199999999999,1.15401,1312,0,0
4341,1781104500,1.15401,1.15466,1.1539,1.15463,1427,0,0
4342,1781105400,1.15463,1.1559300000000001,1.15421,1.15589,3037,0,0
4343,1781106300,1.15589,1.15646,1.15479,1.15483,2086,0,0
4344,1781107200,1.15483,1.15552,1.15468,1.15548,1794,0,0
4345,1781108100,1.15547,1.1559599999999999,1.1553200000000001,1.15572,1668,0,0
4346,1781109000,1.15572,1.15706,1.1555900000000001,1.15705,2243,0,0
4347,1781109900,1.15705,1.1573,1.15611,1.15624,2099,0,0
4348,1781110800,1.15625,1.1567,1.15595,1.15633,2302,0,0
4349,1781111700,1.15633,1.15636,1.15546,1.1557,2320,0,0
4350,1781112600,1.1557,1.15594,1.15543,1.15566,2010,1,0
4351,1781113500,1.15565,1.15594,1.15497,1.15521,1918,0,0
4352,1781114400,1.15521,1.15553,1.15462,1.15511,1935,0,0
4353,1781115300,1.15511,1.15566,1.15466,1.15545,1953,0,0
4354,1781116200,1.15546,1.15567,1.15502,1.15524,1575,0,0
4355,1781117100,1.15524,1.1553200000000001,1.15345,1.15492,3019,0,0
4356,1781118000,1.15492,1.15588,1.15482,1.15565,1738,0,0
4357,1781118900,1.15565,1.1558,1.15541,1.1557,1222,0,0
4358,1781119800,1.1557,1.1559300000000001,1.15551,1.15552,938,1,0
4359,1781120700,1.15552,1.15557,1.15517,1.15536,834,2,0
4360,1781121600,1.15536,1.15565,1.15493,1.15503,935,1,0
4361,1781122500,1.15503,1.15515,1.15476,1.15495,959,2,0
4362,1781123400,1.15495,1.15495,1.15442,1.15451,767,0,0
